Date,Price,Open,High,Low,Change %
29-Jun-12,"1,598.60","1,551.39","1,607.19","1,550.94",3.01%
28-Jun-12,"1,551.90","1,573.61","1,579.31","1,547.85",-1.42%
27-Jun-12,"1,574.30","1,572.50","1,581.91","1,563.15",0.14%
26-Jun-12,"1,572.15","1,583.76","1,587.31","1,567.95",-0.79%
25-Jun-12,"1,584.60","1,572.00","1,588.51","1,566.35",0.79%
22-Jun-12,"1,572.15","1,564.31","1,573.81","1,558.80",0.44%
21-Jun-12,"1,565.30","1,605.06","1,607.29","1,564.49",-2.53%
20-Jun-12,"1,605.90","1,618.81","1,623.01","1,590.90",-0.75%
19-Jun-12,"1,618.07","1,628.51","1,633.51","1,617.51",-0.63%
18-Jun-12,"1,628.40","1,627.31","1,630.31","1,607.10",0.10%
15-Jun-12,"1,626.76","1,622.94","1,633.70","1,619.59",0.21%
14-Jun-12,"1,623.32","1,617.90","1,627.79","1,610.00",0.31%
13-Jun-12,"1,618.35","1,609.26","1,624.97","1,606.20",0.52%
12-Jun-12,"1,610.05","1,596.45","1,618.01","1,586.90",0.85%
11-Jun-12,"1,596.45","1,593.10","1,608.35","1,582.89",0.13%
8-Jun-12,"1,594.45","1,589.15","1,595.47","1,562.05",0.34%
7-Jun-12,"1,589.00","1,620.20","1,629.41","1,579.75",-1.94%
6-Jun-12,"1,620.40","1,617.20","1,641.11","1,614.34",0.20%
5-Jun-12,"1,617.10","1,619.25","1,623.91","1,612.71",-0.08%
4-Jun-12,"1,618.40","1,627.29","1,629.69","1,610.71",-0.48%
1-Jun-12,"1,626.25","1,560.45","1,630.02","1,545.30",4.20%
31-May-12,"1,560.70","1,563.90","1,574.30","1,554.09",-0.11%
30-May-12,"1,562.45","1,554.80","1,569.77","1,532.10",0.43%
29-May-12,"1,555.75","1,574.10","1,582.90","1,548.64",-1.12%
28-May-12,"1,573.33","1,574.09","1,584.00","1,571.13",-0.01%
25-May-12,"1,573.45","1,558.50","1,574.57","1,551.90",0.93%
24-May-12,"1,559.00","1,563.36","1,579.50","1,553.15",-0.19%
23-May-12,"1,562.00","1,569.19","1,570.35","1,535.41",-0.44%
22-May-12,"1,568.95","1,593.53","1,596.03","1,563.29",-1.49%
21-May-12,"1,592.65","1,593.65","1,600.79","1,586.80",-0.03%
18-May-12,"1,593.09","1,574.78","1,598.68","1,569.05",1.21%
17-May-12,"1,574.00","1,540.39","1,581.70","1,538.80",2.20%
16-May-12,"1,540.05","1,546.10","1,553.80","1,529.00",-0.28%
15-May-12,"1,544.45","1,557.15","1,564.06","1,541.60",-0.80%
14-May-12,"1,556.85","1,580.60","1,585.89","1,556.00",-1.47%
11-May-12,"1,580.05","1,593.87","1,595.37","1,573.90",-0.85%
10-May-12,"1,593.66","1,589.69","1,602.20","1,586.07",0.27%
9-May-12,"1,589.34","1,605.67","1,606.64","1,579.78",-0.98%
8-May-12,"1,605.00","1,638.57","1,639.52","1,595.55",-2.08%
7-May-12,"1,639.15","1,641.79","1,644.40","1,634.21",-0.22%
4-May-12,"1,642.83","1,636.00","1,647.27","1,626.91",0.43%
3-May-12,"1,635.76","1,653.26","1,653.72","1,631.17",-1.07%
2-May-12,"1,653.50","1,662.40","1,663.40","1,646.71",-0.52%
1-May-12,"1,662.10","1,666.75","1,673.20","1,658.59",-0.14%
30-Apr-12,"1,664.36","1,662.42","1,666.58","1,644.98",0.14%
27-Apr-12,"1,662.05","1,657.15","1,667.72","1,650.55",0.31%
26-Apr-12,"1,656.90","1,645.98","1,662.60","1,643.15",0.74%
25-Apr-12,"1,644.70","1,641.41","1,646.53","1,624.47",0.23%
24-Apr-12,"1,641.00","1,638.75","1,649.52","1,633.95",0.14%
23-Apr-12,"1,638.70","1,643.44","1,644.90","1,621.99",-0.24%
20-Apr-12,"1,642.70","1,643.55","1,647.31","1,638.95",-0.05%
19-Apr-12,"1,643.60","1,643.49","1,655.00","1,632.80",0.09%
18-Apr-12,"1,642.07","1,651.24","1,656.05","1,639.29",-0.47%
17-Apr-12,"1,649.90","1,652.90","1,657.71","1,635.05",-0.13%
16-Apr-12,"1,652.10","1,654.09","1,657.80","1,641.14",-0.42%
13-Apr-12,"1,659.00","1,675.55","1,678.31","1,649.51",-0.98%
12-Apr-12,"1,675.48","1,659.14","1,680.20","1,651.29",1.06%
11-Apr-12,"1,657.95","1,659.49","1,662.90","1,653.44",-0.14%
10-Apr-12,"1,660.35","1,641.13","1,663.10","1,632.20",1.16%
9-Apr-12,"1,641.28","1,641.44","1,649.00","1,627.70",0.11%
6-Apr-12,"1,639.49","1,628.95","1,639.49","1,628.49",0.51%
5-Apr-12,"1,631.25","1,620.36","1,633.67","1,620.15",0.68%
4-Apr-12,"1,620.23","1,644.64","1,648.15","1,612.30",-1.53%
3-Apr-12,"1,645.33","1,676.59","1,681.16","1,639.24",-1.93%
2-Apr-12,"1,677.75","1,668.55","1,680.09","1,676.20",0.53%
30-Mar-12,"1,668.90","1,661.55","1,671.11","1,659.91",0.45%
29-Mar-12,"1,661.38","1,661.94","1,665.29","1,645.39",-0.05%
28-Mar-12,"1,662.18","1,680.21","1,684.41","1,655.11",-1.06%
27-Mar-12,"1,680.05","1,690.30","1,696.81","1,679.11",-0.59%
26-Mar-12,"1,689.98","1,661.81","1,694.00","1,655.60",1.67%
23-Mar-12,"1,662.26","1,645.41","1,666.74","1,642.38",1.06%
22-Mar-12,"1,644.85","1,652.05","1,658.01","1,629.68",-0.34%
21-Mar-12,"1,650.50","1,651.11","1,661.65","1,646.91",0.01%
20-Mar-12,"1,650.35","1,666.04","1,666.29","1,643.29",-0.85%
19-Mar-12,"1,664.55","1,654.98","1,671.40","1,654.14",0.23%
16-Mar-12,"1,660.65","1,659.71","1,665.01","1,639.80",0.15%
15-Mar-12,"1,658.23","1,642.89","1,666.79","1,636.59",0.89%
14-Mar-12,"1,643.60","1,675.74","1,683.45","1,635.59",-1.90%
13-Mar-12,"1,675.50","1,699.66","1,705.97","1,662.60",-1.47%
12-Mar-12,"1,700.53","1,709.08","1,714.30","1,692.84",-0.73%
9-Mar-12,"1,713.09","1,700.20","1,714.59","1,677.84",0.73%
8-Mar-12,"1,700.65","1,685.09","1,703.86","1,682.85",0.93%
7-Mar-12,"1,684.95","1,674.60","1,688.42","1,671.35",0.65%
6-Mar-12,"1,674.00","1,705.97","1,709.00","1,664.35",-1.92%
5-Mar-12,"1,706.70","1,711.05","1,716.76","1,694.64",-0.33%
2-Mar-12,"1,712.30","1,717.70","1,724.19","1,705.19",-0.25%
1-Mar-12,"1,716.55","1,696.20","1,726.21","1,694.70",1.26%
29-Feb-12,"1,695.20","1,784.59","1,790.80","1,688.49",-5.08%
28-Feb-12,"1,785.85","1,767.05","1,789.96","1,766.00",1.11%
27-Feb-12,"1,766.30","1,773.28","1,779.59","1,762.24",-0.41%
24-Feb-12,"1,773.49","1,780.30","1,783.11","1,770.74",-0.37%
23-Feb-12,"1,780.10","1,776.24","1,787.61","1,772.29",0.14%
22-Feb-12,"1,777.55","1,759.59","1,781.80","1,749.54",1.05%
21-Feb-12,"1,759.15","1,734.03","1,760.21","1,731.09",1.45%
20-Feb-12,"1,734.00","1,723.78","1,737.30","1,723.67",0.67%
17-Feb-12,"1,722.45","1,728.84","1,735.95","1,717.45",-0.36%
16-Feb-12,"1,728.70","1,727.79","1,730.01","1,705.49",-0.02%
15-Feb-12,"1,729.01","1,719.62","1,737.47","1,718.52",0.52%
14-Feb-12,"1,720.10","1,722.96","1,727.81","1,712.20",-0.14%
13-Feb-12,"1,722.50","1,725.30","1,733.61","1,716.47",0.15%
10-Feb-12,"1,719.85","1,731.54","1,734.80","1,704.14",-0.56%
9-Feb-12,"1,729.60","1,733.70","1,751.90","1,725.69",-0.23%
8-Feb-12,"1,733.55","1,745.76","1,751.86","1,724.95",-0.74%
7-Feb-12,"1,746.50","1,719.80","1,750.20","1,709.79",1.52%
6-Feb-12,"1,720.30","1,726.30","1,738.09","1,711.79",-0.29%
3-Feb-12,"1,725.30","1,760.06","1,763.76","1,724.35",-1.97%
2-Feb-12,"1,759.99","1,744.20","1,761.57","1,741.49",0.94%
1-Feb-12,"1,743.60","1,738.75","1,751.56","1,732.95",0.24%
31-Jan-12,"1,739.43","1,729.19","1,747.79","1,726.80",0.54%
30-Jan-12,"1,730.05","1,738.05","1,739.35","1,716.69",-0.51%
27-Jan-12,"1,738.89","1,720.49","1,738.91","1,714.80",1.01%
26-Jan-12,"1,721.50","1,710.72","1,730.62","1,703.65",0.56%
25-Jan-12,"1,711.90","1,665.69","1,713.30","1,649.19",2.80%
24-Jan-12,"1,665.20","1,676.99","1,679.89","1,661.29",-0.70%
23-Jan-12,"1,677.00","1,666.68","1,681.66","1,662.59",0.61%
20-Jan-12,"1,666.90","1,657.79","1,667.11","1,644.69",0.56%
19-Jan-12,"1,657.60","1,659.70","1,670.15","1,648.94",-0.22%
18-Jan-12,"1,661.25","1,652.20","1,662.50","1,642.74",0.58%
17-Jan-12,"1,651.74","1,643.84","1,667.87","1,641.45",0.51%
16-Jan-12,"1,643.40","1,639.68","1,647.35","1,631.44",0.25%
13-Jan-12,"1,639.35","1,650.66","1,650.75","1,626.06",-0.65%
12-Jan-12,"1,650.10","1,640.64","1,662.12","1,640.39",0.51%
11-Jan-12,"1,641.80","1,632.39","1,647.40","1,630.29",0.63%
10-Jan-12,"1,631.56","1,611.57","1,640.27","1,608.62",1.24%
9-Jan-12,"1,611.50","1,616.78","1,623.69","1,604.94",-0.33%
6-Jan-12,"1,616.85","1,621.44","1,630.56","1,608.89",-0.38%
5-Jan-12,"1,623.00","1,611.39","1,625.86","1,596.74",0.66%
4-Jan-12,"1,612.40","1,602.75","1,618.92","1,593.10",0.51%
3-Jan-12,"1,604.14","1,566.20","1,607.45","1,565.85",2.42%
2-Jan-12,"1,566.27","1,566.61","1,569.61","1,565.37",0.13%
30-Dec-11,"1,564.30","1,545.89","1,581.26","1,544.75",1.14%
29-Dec-11,"1,546.70","1,556.39","1,561.51","1,522.64",-0.41%
28-Dec-11,"1,553.00","1,593.75","1,593.81","1,550.10",-2.50%
27-Dec-11,"1,592.90","1,607.51","1,607.79","1,589.75",-0.80%
26-Dec-11,"1,605.82","1,607.51","1,612.15","1,597.86",-0.05%
23-Dec-11,"1,606.60","1,606.75","1,614.31","1,603.15",0.12%
22-Dec-11,"1,604.70","1,615.35","1,617.36","1,599.15",-0.65%
21-Dec-11,"1,615.15","1,615.26","1,642.36","1,606.40",-0.03%
20-Dec-11,"1,615.65","1,594.26","1,619.12","1,592.35",1.35%
19-Dec-11,"1,594.10","1,599.35","1,608.50","1,583.44",-0.24%
16-Dec-11,"1,597.95","1,570.24","1,600.95","1,568.86",1.73%
15-Dec-11,"1,570.70","1,574.49","1,594.26","1,561.07",-0.28%
14-Dec-11,"1,575.10","1,632.11","1,641.89","1,564.85",-3.49%
13-Dec-11,"1,632.10","1,666.25","1,678.30","1,622.75",-2.05%
12-Dec-11,"1,666.30","1,711.64","1,715.05","1,657.90",-2.62%
9-Dec-11,"1,711.10","1,708.29","1,724.30","1,703.54",0.13%
8-Dec-11,"1,708.80","1,742.00","1,754.70","1,704.51",-1.91%
7-Dec-11,"1,742.10","1,728.46","1,743.26","1,720.65",0.80%
6-Dec-11,"1,728.20","1,722.50","1,733.46","1,702.85",0.38%
5-Dec-11,"1,721.64","1,746.15","1,755.30","1,718.44",-1.35%
2-Dec-11,"1,745.25","1,745.16","1,762.61","1,738.15",0.00%
1-Dec-11,"1,745.25","1,746.85","1,754.86","1,734.10",-0.03%
30-Nov-11,"1,745.70","1,714.99","1,750.23","1,701.00",1.69%
29-Nov-11,"1,716.75","1,712.05","1,720.76","1,704.11",0.26%
28-Nov-11,"1,712.30","1,680.80","1,720.49","1,680.80",1.91%
25-Nov-11,"1,680.13","1,694.85","1,697.90","1,672.09",-0.86%
24-Nov-11,"1,694.75","1,692.39","1,702.23","1,687.69",0.09%
23-Nov-11,"1,693.30","1,700.66","1,710.77","1,677.94",-0.35%
22-Nov-11,"1,699.20","1,679.30","1,705.80","1,671.55",1.09%
21-Nov-11,"1,680.85","1,723.30","1,726.64","1,666.54",-2.45%
18-Nov-11,"1,723.05","1,722.29","1,737.79","1,711.34",0.23%
17-Nov-11,"1,719.10","1,762.19","1,767.16","1,710.05",-2.45%
16-Nov-11,"1,762.35","1,781.94","1,784.14","1,754.25",-1.07%
15-Nov-11,"1,781.40","1,780.39","1,785.85","1,760.54",0.02%
14-Nov-11,"1,781.00","1,788.14","1,796.16","1,773.59",-0.45%
11-Nov-11,"1,788.99","1,759.64","1,789.41","1,746.05",1.69%
10-Nov-11,"1,759.20","1,770.71","1,775.85","1,736.55",-0.74%
9-Nov-11,"1,772.24","1,785.20","1,799.64","1,764.14",-0.71%
8-Nov-11,"1,785.00","1,794.89","1,803.10","1,777.10",-0.60%
7-Nov-11,"1,795.86","1,753.95","1,798.69","1,752.89",2.38%
4-Nov-11,"1,754.15","1,763.26","1,764.90","1,750.00",-0.51%
3-Nov-11,"1,763.15","1,736.50","1,767.90","1,722.84",1.51%
2-Nov-11,"1,737.00","1,720.90","1,745.89","1,715.74",0.97%
1-Nov-11,"1,720.30","1,716.05","1,725.29","1,683.74",0.29%
31-Oct-11,"1,715.25","1,744.15","1,746.50","1,706.59",-1.59%
28-Oct-11,"1,742.95","1,744.70","1,752.85","1,733.00",-0.09%
27-Oct-11,"1,744.45","1,725.24","1,750.11","1,705.74",1.08%
26-Oct-11,"1,725.75","1,707.19","1,728.50","1,696.70",1.20%
25-Oct-11,"1,705.35","1,654.40","1,710.80","1,645.24",3.19%
24-Oct-11,"1,652.68","1,641.99","1,662.09","1,635.60",0.71%
21-Oct-11,"1,641.02","1,618.99","1,648.59","1,611.44",1.35%
20-Oct-11,"1,619.10","1,643.44","1,645.00","1,603.99",-1.38%
19-Oct-11,"1,641.80","1,654.75","1,665.39","1,639.40",-0.81%
18-Oct-11,"1,655.15","1,671.20","1,677.22","1,627.20",-0.93%
17-Oct-11,"1,670.65","1,683.29","1,696.10","1,666.44",-0.55%
14-Oct-11,"1,679.95","1,667.30","1,684.26","1,661.50",0.79%
13-Oct-11,"1,666.70","1,674.89","1,684.39","1,653.19",-0.63%
12-Oct-11,"1,677.20","1,662.29","1,692.10","1,660.39",0.85%
11-Oct-11,"1,663.10","1,676.45","1,685.22","1,654.46",-0.74%
10-Oct-11,"1,675.44","1,654.14","1,678.10","1,638.09",2.20%
7-Oct-11,"1,639.45","1,644.20","1,666.55","1,625.95",-0.68%
6-Oct-11,"1,650.63","1,641.49","1,655.65","1,632.24",0.59%
5-Oct-11,"1,640.90","1,624.69","1,646.70","1,597.25",1.02%
4-Oct-11,"1,624.30","1,660.65","1,678.86","1,596.00",-2.21%
3-Oct-11,"1,660.95","1,618.35","1,664.46","1,618.35",2.29%
30-Sep-11,"1,623.75","1,615.99","1,640.49","1,607.19",0.57%
29-Sep-11,"1,614.55","1,606.94","1,634.09","1,583.30",0.36%
28-Sep-11,"1,608.80","1,650.25","1,668.85","1,598.70",-2.49%
27-Sep-11,"1,649.95","1,624.79","1,677.19","1,614.91",1.39%
26-Sep-11,"1,627.35","1,657.29","1,662.99","1,534.99",-1.77%
23-Sep-11,"1,656.59","1,737.63","1,756.01","1,629.99",-4.56%
22-Sep-11,"1,735.83","1,779.34","1,786.19","1,721.84",-2.58%
21-Sep-11,"1,781.79","1,803.54","1,816.76","1,778.80",-1.22%
20-Sep-11,"1,803.75","1,778.34","1,811.40","1,770.24",1.41%
19-Sep-11,"1,778.75","1,818.50","1,828.47","1,770.70",-1.83%
16-Sep-11,"1,811.95","1,788.45","1,822.20","1,763.05",1.27%
15-Sep-11,"1,789.14","1,820.60","1,826.49","1,772.54",-1.68%
14-Sep-11,"1,819.70","1,833.64","1,844.89","1,808.29",-0.77%
13-Sep-11,"1,833.80","1,813.75","1,843.70","1,799.25",1.11%
12-Sep-11,"1,813.75","1,857.66","1,861.60","1,801.09",-2.37%
9-Sep-11,"1,857.81","1,868.76","1,885.89","1,824.94",-0.59%
8-Sep-11,"1,868.76","1,816.96","1,870.30","1,812.99",2.85%
7-Sep-11,"1,816.96","1,872.39","1,880.61","1,793.69",-3.03%
6-Sep-11,"1,873.72","1,903.40","1,921.11","1,860.91",-1.41%
5-Sep-11,"1,900.49","1,877.99","1,904.20","1,875.30",0.86%
2-Sep-11,"1,884.20","1,824.84","1,884.90","1,824.00",3.24%
1-Sep-11,"1,825.05","1,823.09","1,830.60","1,814.65",0.07%
31-Aug-11,"1,823.80","1,835.39","1,839.70","1,812.89",-0.63%
30-Aug-11,"1,835.30","1,787.96","1,840.26","1,784.05",2.62%
29-Aug-11,"1,788.45","1,837.84","1,839.24","1,776.64",-2.19%
26-Aug-11,"1,828.55","1,772.64","1,829.15","1,757.24",3.21%
25-Aug-11,"1,771.60","1,750.35","1,774.90","1,703.45",1.17%
24-Aug-11,"1,751.05","1,830.05","1,854.11","1,749.89",-4.32%
23-Aug-11,"1,830.15","1,897.84","1,911.96","1,823.50",-3.58%
22-Aug-11,"1,898.10","1,859.89","1,901.19","1,858.20",2.46%
19-Aug-11,"1,852.45","1,824.35","1,877.50","1,821.35",1.54%
18-Aug-11,"1,824.35","1,789.64","1,829.00","1,784.34",2.00%
17-Aug-11,"1,788.65","1,786.75","1,794.90","1,779.39",0.13%
16-Aug-11,"1,786.30","1,766.30","1,788.20","1,761.99",1.18%
15-Aug-11,"1,765.50","1,746.25","1,766.44","1,728.01",1.08%
12-Aug-11,"1,746.60","1,763.96","1,768.30","1,723.55",-1.20%
11-Aug-11,"1,767.90","1,796.50","1,815.79","1,734.10",-1.51%
10-Aug-11,"1,795.00","1,743.90","1,797.36","1,740.00",2.93%
9-Aug-11,"1,743.90","1,717.35","1,778.79","1,714.75",1.55%
8-Aug-11,"1,717.35","1,662.75","1,720.49","1,662.67",3.14%
5-Aug-11,"1,665.00","1,648.40","1,670.10","1,642.40",1.01%
4-Aug-11,"1,648.40","1,661.20","1,682.17","1,640.09",-0.77%
3-Aug-11,"1,661.20","1,659.75","1,673.15","1,652.00",0.09%
2-Aug-11,"1,659.75","1,620.32","1,661.05","1,616.29",2.45%
1-Aug-11,"1,620.10","1,628.14","1,633.66","1,609.69",-0.40%
29-Jul-11,"1,626.64","1,616.05","1,632.80","1,610.64",0.61%
28-Jul-11,"1,616.85","1,613.50","1,620.10","1,603.40",0.21%
27-Jul-11,"1,613.50","1,618.49","1,628.50","1,608.96",-0.36%
26-Jul-11,"1,619.30","1,614.55","1,620.49","1,608.29",0.29%
25-Jul-11,"1,614.55","1,599.28","1,622.99","1,599.28",0.96%
22-Jul-11,"1,599.25","1,592.98","1,609.01","1,585.36",0.59%
21-Jul-11,"1,589.90","1,598.58","1,606.16","1,586.59",-0.76%
20-Jul-11,"1,602.10","1,589.85","1,603.69","1,583.00",0.87%
19-Jul-11,"1,588.35","1,605.30","1,610.01","1,582.59",-1.06%
18-Jul-11,"1,605.40","1,595.45","1,609.01","1,593.59",0.71%
15-Jul-11,"1,594.10","1,588.75","1,595.65","1,577.81",0.43%
14-Jul-11,"1,587.25","1,582.25","1,594.66","1,579.30",0.32%
13-Jul-11,"1,582.25","1,566.95","1,587.96","1,564.35",0.96%
12-Jul-11,"1,567.20","1,555.60","1,574.96","1,542.30",0.84%
11-Jul-11,"1,554.10","1,544.05","1,557.09","1,541.90",0.64%
8-Jul-11,"1,544.25","1,533.85","1,547.30","1,526.20",0.76%
7-Jul-11,"1,532.55","1,530.10","1,536.20","1,524.81",0.20%
6-Jul-11,"1,529.50","1,517.64","1,535.45","1,511.89",0.87%
5-Jul-11,"1,516.30","1,496.05","1,517.09","1,493.00",1.36%
4-Jul-11,"1,495.95","1,486.50","1,497.06","1,485.91",0.64%
1-Jul-11,"1,486.50","1,502.84","1,504.19","1,480.01",-0.91%
30-Jun-11,"1,500.10","1,512.05","1,514.21","1,498.70",-0.79%
29-Jun-11,"1,512.05","1,501.80","1,513.19","1,500.50",0.74%
28-Jun-11,"1,501.00","1,496.70","1,506.56","1,496.00",0.27%
27-Jun-11,"1,497.00","1,500.50","1,507.29","1,492.30",-0.34%
24-Jun-11,"1,502.15","1,522.70","1,527.41","1,500.41",-1.23%
23-Jun-11,"1,520.85","1,549.29","1,550.85","1,514.70",-1.74%
22-Jun-11,"1,547.80","1,548.45","1,559.75","1,543.10",0.10%
21-Jun-11,"1,546.20","1,540.45","1,548.40","1,538.55",0.37%
20-Jun-11,"1,540.45","1,538.90","1,546.40","1,533.24",0.06%
17-Jun-11,"1,539.50","1,528.85","1,542.15","1,522.50",0.70%
16-Jun-11,"1,528.85","1,530.09","1,532.80","1,522.40",-0.12%
15-Jun-11,"1,530.70","1,523.75","1,534.25","1,514.36",0.43%
14-Jun-11,"1,524.10","1,516.73","1,527.80","1,513.95",0.59%
13-Jun-11,"1,515.23","1,530.50","1,533.06","1,511.61",-1.09%
10-Jun-11,"1,531.90","1,545.60","1,546.99","1,527.74",-0.81%
9-Jun-11,"1,544.35","1,538.80","1,551.30","1,534.90",0.44%
8-Jun-11,"1,537.55","1,545.75","1,548.09","1,532.76",-0.43%
7-Jun-11,"1,544.25","1,543.55","1,550.50","1,536.70",0.02%
6-Jun-11,"1,544.00","1,544.59","1,555.30","1,542.20",0.10%
3-Jun-11,"1,542.50","1,535.74","1,547.46","1,525.89",0.56%
2-Jun-11,"1,533.90","1,542.49","1,546.16","1,521.60",-0.44%
1-Jun-11,"1,540.70","1,535.15","1,550.64","1,529.55",0.35%
31-May-11,"1,535.35","1,539.95","1,542.50","1,534.26",-0.20%
30-May-11,"1,538.45","1,537.24","1,540.00","1,534.39",0.12%
27-May-11,"1,536.65","1,523.59","1,540.10","1,520.00",1.16%
26-May-11,"1,519.05","1,524.26","1,531.70","1,515.39",-0.45%
25-May-11,"1,525.95","1,527.69","1,534.10","1,523.06",-0.03%
24-May-11,"1,526.40","1,518.70","1,529.45","1,515.00",0.61%
23-May-11,"1,517.20","1,512.60","1,518.01","1,504.05",0.24%
20-May-11,"1,513.55","1,495.50","1,517.55","1,488.95",1.34%
19-May-11,"1,493.60","1,498.30","1,501.51","1,488.40",-0.23%
18-May-11,"1,497.00","1,486.30","1,501.60","1,486.30",0.68%
17-May-11,"1,486.85","1,491.20","1,499.60","1,473.50",-0.19%
16-May-11,"1,489.70","1,493.75","1,504.90","1,487.89",-0.32%
13-May-11,"1,494.55","1,506.41","1,516.93","1,483.03",-0.55%
12-May-11,"1,502.85","1,500.25","1,508.30","1,479.30",0.17%
11-May-11,"1,500.25","1,513.25","1,526.80","1,496.15",-1.02%
10-May-11,"1,515.72","1,513.03","1,519.65","1,506.17",0.18%
9-May-11,"1,513.05","1,493.26","1,514.31","1,489.99",1.19%
6-May-11,"1,495.25","1,474.65","1,498.59","1,471.05",1.47%
5-May-11,"1,473.65","1,516.79","1,523.69","1,464.40",-2.79%
4-May-11,"1,515.95","1,537.10","1,543.46","1,506.50",-1.36%
3-May-11,"1,536.83","1,545.34","1,551.80","1,527.96",-0.53%
2-May-11,"1,545.00","1,567.79","1,576.29","1,540.89",-1.32%
29-Apr-11,"1,565.60","1,536.95","1,571.30","1,533.00",1.96%
28-Apr-11,"1,535.45","1,527.51","1,538.85","1,524.25",0.56%
27-Apr-11,"1,526.90","1,506.59","1,530.40","1,503.30",1.32%
26-Apr-11,"1,507.05","1,505.94","1,507.91","1,493.00",-0.01%
25-Apr-11,"1,507.25","1,511.45","1,520.10","1,503.70",-0.06%
22-Apr-11,"1,508.13","1,507.35","1,512.95","1,502.15",0.25%
21-Apr-11,"1,504.35","1,503.49","1,510.75","1,502.35",0.13%
20-Apr-11,"1,502.35","1,497.30","1,507.70","1,495.16",0.48%
19-Apr-11,"1,495.10","1,497.29","1,501.31","1,489.30",-0.03%
18-Apr-11,"1,495.51","1,486.43","1,497.64","1,477.59",0.61%
15-Apr-11,"1,486.50","1,476.79","1,489.90","1,473.20",0.79%
14-Apr-11,"1,474.90","1,459.15","1,477.30","1,454.80",1.18%
13-Apr-11,"1,457.75","1,452.49","1,462.30","1,450.96",0.29%
12-Apr-11,"1,453.60","1,462.15","1,467.50","1,443.89",-0.67%
11-Apr-11,"1,463.40","1,473.55","1,476.61","1,459.20",-0.79%
8-Apr-11,"1,475.10","1,460.39","1,476.85","1,458.25",1.14%
7-Apr-11,"1,458.50","1,460.70","1,466.80","1,454.09",0.07%
6-Apr-11,"1,457.50","1,456.70","1,462.41","1,451.60",0.44%
5-Apr-11,"1,451.10","1,437.05","1,457.35","1,430.10",0.99%
4-Apr-11,"1,436.94","1,428.74","1,438.94","1,427.79",0.60%
1-Apr-11,"1,428.38","1,432.59","1,436.55","1,413.05",-0.25%
31-Mar-11,"1,432.00","1,424.85","1,441.30","1,422.25",0.57%
30-Mar-11,"1,423.88","1,418.52","1,430.50","1,412.25",0.36%
29-Mar-11,"1,418.80","1,422.20","1,425.10","1,412.85",-0.13%
28-Mar-11,"1,420.65","1,427.85","1,430.04","1,411.95",-0.63%
25-Mar-11,"1,429.65","1,432.80","1,438.70","1,422.79",-0.10%
24-Mar-11,"1,431.10","1,439.29","1,449.40","1,425.20",-0.49%
23-Mar-11,"1,438.20","1,429.49","1,442.90","1,427.61",0.68%
22-Mar-11,"1,428.55","1,427.95","1,428.74","1,424.86",0.11%
21-Mar-11,"1,427.05","1,426.46","1,436.70","1,425.19",0.53%
18-Mar-11,"1,419.55","1,405.39","1,425.70","1,403.40",1.08%
17-Mar-11,"1,404.40","1,401.99","1,406.95","1,388.25",0.22%
16-Mar-11,"1,401.30","1,396.80","1,408.35","1,393.85",0.38%
15-Mar-11,"1,395.95","1,429.49","1,429.49","1,382.90",-2.29%
14-Mar-11,"1,428.65","1,422.09","1,433.89","1,419.79",0.79%
11-Mar-11,"1,417.40","1,412.90","1,424.55","1,404.70",0.28%
10-Mar-11,"1,413.45","1,429.45","1,431.75","1,403.12",-1.12%
9-Mar-11,"1,429.50","1,428.59","1,436.55","1,423.31",0.04%
8-Mar-11,"1,428.89","1,431.20","1,437.16","1,423.70",-0.30%
7-Mar-11,"1,433.17","1,428.28","1,445.03","1,428.28",0.27%
4-Mar-11,"1,429.30","1,416.09","1,432.36","1,413.41",0.91%
3-Mar-11,"1,416.40","1,435.15","1,436.55","1,410.36",-1.29%
2-Mar-11,"1,434.95","1,434.15","1,440.50","1,427.90",0.08%
1-Mar-11,"1,433.85","1,410.94","1,435.00","1,409.35",1.57%
28-Feb-11,"1,411.65","1,408.90","1,416.60","1,404.60",0.17%
25-Feb-11,"1,409.25","1,402.06","1,412.14","1,399.54",0.64%
24-Feb-11,"1,400.25","1,411.97","1,418.42","1,392.00",-0.72%
23-Feb-11,"1,410.45","1,399.66","1,416.80","1,395.70",0.88%
22-Feb-11,"1,398.15","1,406.56","1,411.26","1,393.14",-0.59%
21-Feb-11,"1,406.45","1,388.45","1,408.70","1,388.45",1.38%
18-Feb-11,"1,387.30","1,383.74","1,392.15","1,382.00",0.26%
17-Feb-11,"1,383.67","1,374.53","1,385.28","1,374.43",0.62%
16-Feb-11,"1,375.11","1,373.45","1,382.29","1,368.45",0.12%
15-Feb-11,"1,373.40","1,362.02","1,376.85","1,360.85",0.81%
14-Feb-11,"1,362.31","1,359.36","1,367.15","1,354.45",0.46%
11-Feb-11,"1,356.10","1,363.51","1,368.51","1,353.99",-0.43%
10-Feb-11,"1,362.01","1,363.41","1,366.57","1,350.78",-0.07%
9-Feb-11,"1,362.95","1,364.14","1,367.40","1,358.36",-0.08%
8-Feb-11,"1,364.00","1,350.65","1,368.18","1,348.45",1.10%
7-Feb-11,"1,349.10","1,348.15","1,353.40","1,343.13",-0.01%
4-Feb-11,"1,349.25","1,353.80","1,358.43","1,345.30",-0.29%
